LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,overwrite
25.8375357,-80.228887,3030000000000,"72,000",4000,959,892,1113.3,33545.3,8162.6,25074,25074,7523.2,28,0,January,2,#VALUE!
25.8375357,-80.228887,3030000000000,"90,000",4000,959,892,1113.3,33545.3,8162.6,25074,25074,7523.2,28,0,February,2,#VALUE!
25.8375357,-80.228887,3030000000000,"105,000",4000,959,892,1113.3,33545.3,8162.6,25074,25074,7523.2,28,0,April,2,#VALUE!
25.8375407,-80.228763,3030000000000,"79,000",4000,1229,1320,1112.9,33536.5,8138.9,25055.9,25055.9,7481.5,65,0,August,2,#VALUE!
25.8380821,-80.218188,131000000000,"90,000",5400,1995,0,1030.5,32522.5,6552.9,23786.7,23786.7,3999.7,58,0,March,1,#VALUE!
25.8383013,-80.224739,131000000000,"129,000",3640,1072,358,889.5,33499.5,7243.7,24714,24714,6160.5,31,0,August,2,#VALUE!
25.8385489,-80.228751,3030000000000,"155,000",7600,1392,766,744.1,33883.1,7814.6,25366.8,25366.8,7461.5,13,0,June,2,#VALUE!
25.8385559,-80.228569,3030000000000,"90,000",3800,858,0,743.9,33874.9,7791.8,25350.1,25350.1,7422.3,32,0,September,2,#VALUE!
25.838623,-80.226327,3030000000000,"150,000",3800,1410,0,750.8,33726,7389.9,25042.3,25042.3,6685.4,9,0,July,2,#VALUE!
25.8386664,-80.224758,131000000000,"95,000",3600,1542,0,754.6,33627.5,7126.9,24834.5,24834.5,6169.9,78,0,October,1,#VALUE!
25.8386868,-80.224227,131000000000,"205,000",5400,1805,0,752.2,33594.8,7035.7,24762.9,24762.9,5985,26,0,November,2,#VALUE!
25.8396216,-80.231897,3030000000000,"150,000",7000,1006,3496,307,34519.1,8124.7,26195.1,26195.1,8362.8,24,0,March,2,#VALUE!
25.8401988,-80.229507,3030000000000,"155,000",5555,1337,2856,158.1,34545.4,7479.2,26028.8,26028.8,7533.4,29,0,April,2,#VALUE!
25.8098297,-80.261858,431000000000,"283,000",7100,1271,8133,979.4,29131.1,273.4,25684.6,21903.1,355.8,66,1,August,4,#VALUE!
25.8133218,-80.262998,431000000000,"240,000",7100,1083,1740,857.9,30375.1,1013.8,26628.1,23190.1,1671.8,26,1,May,4,#VALUE!
25.8135045,-80.267086,431000000000,"285,000",5000,1647,1120,2222,31261.4,188.3,27873.8,23349.5,2314.2,22,1,May,4,#VALUE!
25.8147414,-80.264072,431000000000,"310,000",8905,2941,2991,1292.9,30995,1183,27190.1,23721.6,2254.9,69,1,September,4,#VALUE!
25.8147832,-80.265286,431000000000,"335,000",5600,1887,42180,1710.6,31247.3,930,27565.7,23745.1,2397.7,25,1,November,4,#VALUE!
25.8166678,-80.267674,431000000000,"250,000",5450,1638,3239,2686.2,32268,933.2,28589.7,24511.2,3363.8,40,1,September,4,#VALUE!
25.8177064,-80.267547,431000000000,"260,000",6540,1814,1458,2790,32545.2,1250.6,28745.5,24883.3,3678.4,58,1,February,4,#VALUE!
25.8182006,-80.266055,431000000000,"244,000",6540,1340,4237,2293.5,32397.2,1697.1,28417.2,25009.1,3644.8,69,1,May,4,#VALUE!
25.8182053,-80.26586,431000000000,"175,000",6540,1466,1877,2232,32362.6,1741,28365.9,25005,3624.7,71,1,March,4,#VALUE!
25.8182656,-80.263111,431000000000,"235,000",7085,1211,21988,1328.6,31869.9,2335.6,27624,24959.5,3428.2,66,1,July,4,#VALUE!
25.8184904,-80.274127,431000000000,"275,000",10333,1443,5545,4885.4,34087.1,109.6,30746,25497.5,5142,70,1,June,4,#VALUE!
25.8192149,-80.266645,431000000000,"220,000",6780,1227,3374,2499.8,32812.1,1861,28781.2,25395.5,4060.4,38,1,February,4,#VALUE!
25.8192505,-80.274237,431000000000,"285,000",9155,1388,970,4974,34339.5,280.1,30918.9,25780.6,5390.9,20,1,December,4,#VALUE!
25.8199782,-80.264822,431000000000,"240,000",6955,1497,7412,1890.9,32693.5,2455.5,28427.8,25618.6,4145,69,1,June,4,#VALUE!
25.8202412,-80.261635,431000000000,"182,500",6000,1171,4468,836.7,32196.7,3199.3,27617.7,25657.8,3904.4,57,1,February,4,#VALUE!
25.8202412,-80.261635,431000000000,"235,000",6000,1171,4468,836.7,32196.7,3199.3,27617.7,25657.8,3904.4,57,1,May,4,#VALUE!
25.8203368,-80.267451,431000000000,"230,000",6441,1501,3186,2754.9,33299.3,2008.9,29225.7,25830,4538.3,66,1,January,4,#VALUE!
25.8205119,-80.261643,431000000000,"230,000",6000,1295,8391,835.2,32274.2,3270.7,27670.8,25754.1,3989.5,57,1,August,4,#VALUE!
25.8207804,-80.272868,431000000000,"285,000",6900,1506,7157,4530.6,34482.1,988.6,30815.1,26229.5,5537.9,31,1,August,4,#VALUE!
25.8213646,-80.267497,431000000000,"215,000",6471,1037,0,2753.8,33612,2286.8,29442,26202.7,4890.8,36,1,December,4,#VALUE!
25.8213779,-80.271351,431000000000,"256,000",7590,1448,39656,4022.4,34363.3,1476.2,30514.8,26366,5452.6,62,1,April,4,#VALUE!
25.8221391,-80.2664,431000000000,"184,900",6420,1268,1309,2380.7,33634.7,2732.1,29296.8,26445.2,5038.9,69,1,June,4,#VALUE!
25.8233676,-80.268349,431000000000,"195,000",6360,1114,8820,3021.6,34369.6,2671.1,30080.2,26959.5,5672.3,67,1,January,4,#VALUE!
25.8235245,-80.263321,431000000000,"266,000",6890,1992,10962,1368.2,33502.1,3765.3,28768.2,26871.1,5220.2,67,1,August,4,#VALUE!
25.8248494,-80.266889,431000000000,"285,000",6360,1709,3545,2528.1,34538.7,3389,29991,27440.4,6029.6,69,1,November,4,#VALUE!
25.8258905,-80.274037,431000000000,"180,000",6750,865,1763,4823,36198,2181.1,32138.3,28130.8,7306,60,1,January,2,#VALUE!
25.8258905,-80.274037,431000000000,"225,000",6750,865,1763,4823,36198,2181.1,32138.3,28130.8,7306,60,1,November,2,#VALUE!
25.8259147,-80.265075,431000000000,"250,000",6890,1952,14869,1918.9,34538,4069,29739.5,27779.1,6246.3,69,1,March,4,#VALUE!
25.827037,-80.26502,431000000000,"250,000",8240,2100,1989,1875.3,34872.1,4402.8,29963.9,28194.4,6611.8,64,1,June,4,#VALUE!
25.8276873,-80.266951,431000000000,"175,000",7500,1367,580,2518,35411,4170.2,30616,28472.9,7034.2,70,1,October,4,#VALUE!
25.8280759,-80.274108,431000000000,"215,900",6750,1256,671,4476,36852.8,2778.9,32605.3,28916.6,8008.4,61,1,May,2,#VALUE!
25.8280889,-80.263491,431000000000,"229,000",6480,1215,2545,1358.9,34940.8,5011.5,29808.9,28555.3,6782.4,24,1,January,4,#VALUE!
25.8282865,-80.261589,431000000000,"228,900",6180,1675,2549,735,34684.5,5467,29371.8,28599.6,6657.3,63,1,April,4,#VALUE!
25.8283109,-80.268999,431000000000,"248,000",7500,1237,1440,3185.8,35972.1,3919,31292.3,28771.3,7437.7,69,1,November,4,#VALUE!
25.8289067,-80.264338,431000000000,"250,000",6540,955,6559,1632.1,35340.6,5065.2,30214.2,28867.9,7159.7,24,1,October,4,#VALUE!
25.8290934,-80.264831,431000000000,"290,000",7725,1776,5843,1791.3,35487.1,5010.6,30389.7,28940.6,7284.7,64,1,June,4,#VALUE!
25.8292593,-80.262716,431000000000,"164,000",6540,957,1641,1094.3,35175.5,5502.6,29881.2,28966.6,7103.7,64,1,September,4,#VALUE!
25.9419293,-80.160194,722090071460,"235,000",5650,1475,22892,3407.5,13348.7,2203.4,60950.7,55798.2,6794.2,36,0,September,2,#VALUE!
25.9419813,-80.167568,722080031390,"201,000",5750,1688,0,5507.8,15754.7,1665.4,60589.6,56288.6,5311.9,64,0,December,2,#VALUE!
25.9420489,-80.165895,722080031590,"205,000",5750,1233,3238,5222.8,15214.7,1884.5,60692.6,56197.7,5659.4,31,0,April,2,#VALUE!
25.9420855,-80.164974,722080031650,"187,500",5588,1588,2400,4935.1,14916.7,1964.8,60751.8,56150.1,5835.7,59,0,December,2,#VALUE!
25.9422212,-80.175387,722080090414,"199,300",5700,1083,0,3700.7,18316.3,708,60384.6,56988.6,3505.6,58,0,July,2,#VALUE!
25.942297,-80.16021,722090071270,"160,000",5650,937,1339,3451.2,13363.4,2144.6,61082.3,55931.9,6684.1,56,0,June,2,#VALUE!
25.9425795,-80.165927,722080031940,"265,000",5750,1381,24637,5286.4,15245.1,1700.6,60883,56389.5,5503.5,21,0,April,2,#VALUE!
25.9425912,-80.180142,722080200480,"255,200",7575,1741,2930,2538.6,19863.3,166.9,60409.7,57556.3,2214.1,59,0,January,4,#VALUE!
25.9426902,-80.172921,722080040180,"260,000",7639,1714,0,4117.3,17519.2,1234.4,60634.2,56947.4,3921,26,0,September,2,#VALUE!
25.9427476,-80.171363,722080032500,"187,900",5194,1303,0,4461.5,17032.2,1194.9,60714.2,56847.4,4265.2,61,0,February,2,#VALUE!
25.9428909,-80.158826,722090072010,"205,000",8509,1137,0,3069.6,12916.8,1634,61373.3,56067.5,6763.3,36,0,February,2,#VALUE!
25.942945,-80.166401,722080031780,"270,000",5750,1380,21968,5470.6,15406.1,1525.1,60993.3,56552.9,5302.1,21,0,June,2,#VALUE!
25.9431189,-80.161901,722090072140,"195,000",5650,890,500,4066.4,13936.6,2171.6,61280.5,56323.3,6116.8,26,0,April,2,#VALUE!
25.943159,-80.160929,722090072190,"200,000",9503,1339,352,3748.1,13603.1,2239.5,61346.8,56279.6,6282.2,66,0,March,2,#VALUE!
25.9431838,-80.160438,722090071920,"216,500",8509,1023,1974,3599.1,13446.9,2081.5,61382.9,56259.7,6376.6,41,0,June,2,#VALUE!
25.9431942,-80.160239,722090071930,"253,000",5650,1825,2898,3545.6,13390.7,2027.2,61399.6,56252.7,6409.4,26,0,April,4,#VALUE!
25.9433621,-80.169174,722080032990,"190,000",5750,1107,0,4785.8,16327.6,1047.7,61023.5,56900.1,4589.9,62,0,May,2,#VALUE!
25.9434076,-80.182074,722070550300,"550,000",11375,2525,21926,1880.1,20522.7,379,60646.8,58013.5,1508,16,0,August,4,#VALUE!
25.9434751,-80.176146,722080090522,"237,000",5750,1419,962,3196.9,18617.3,789.5,60815,57493.4,3001,41,0,December,2,#VALUE!
25.9434855,-80.175859,722080090524,"145,000",5750,1055,0,3258.7,18523.2,867,60827.6,57472.7,3062.5,60,0,January,2,#VALUE!
25.9435774,-80.17313,722080090559,"170,000",5700,1160,1241,3842.1,17629.3,905.8,60947.2,57276.8,3645.8,36,0,August,2,#VALUE!
25.9436011,-80.172321,722080032660,"150,000",5405,1192,0,4019,17364.6,907.4,60987.6,57224.3,3822.7,60,0,July,2,#VALUE!
25.9437688,-80.159313,722090073150,"345,000",8475,968,29248,3300.1,13090.9,1665.5,61658.1,56406.7,6405.2,11,0,December,2,#VALUE!
25.9438397,-80.157426,722090073380,"177,500",5600,933,0,2726.2,12489.8,1082.1,61799.6,56332.8,6744.3,31,0,August,2,#VALUE!
25.9438728,-80.16584,722080033360,"178,000",5750,1295,1337,5351.7,15248.1,1261.3,61354.3,56845.5,5145,61,0,July,1,#VALUE!
25.944108,-80.159813,722090073060,"285,000",5650,1523,26728,3505,13276.1,1793.8,61754.6,56558.5,6218.7,21,0,October,4,#VALUE!
25.9441416,-80.158953,722090073110,"365,000",14280,1787,22747,3203.8,12960.5,1496.8,61810,56520.1,6349.2,41,0,February,2,#VALUE!
25.9442181,-80.156778,722090073330,"405,000",8546,1758,799,2543.7,12270.3,824.6,61974,56435.8,6754.9,11,0,October,4,#VALUE!
25.9443056,-80.178856,3022050040220,"230,000",12859,1872,19364,2359,19510.9,267.1,61013.3,58005,2165.8,56,0,September,2,#VALUE!
25.9444452,-80.177019,3022050040150,"300,000",7860,1589,3275,2738,18908.1,521,61149.1,57914.8,2542.1,11,0,March,4,#VALUE!
25.9447019,-80.159983,722040100570,"225,000",6045,1151,0,3609.4,13335,1757.2,61974.9,56799.1,6017.9,21,0,April,2,#VALUE!
25.9450315,-80.153777,3022040010510,"400,000",10714,1852,0,1681.7,11297.1,10.5,62441.1,56563.6,7161.7,56,0,February,4,#VALUE!
25.9450547,-80.16,722040100590,"231,000",6045,1135,0,3650.3,13351,1708.9,62101.8,56927.9,5909.9,26,0,March,2,#VALUE!
25.9451689,-80.178625,3022050040020,"260,000",7990,1694,0,2194.2,19459.5,187.1,61357.8,58295.4,1999.7,31,0,June,4,#VALUE!
25.9451995,-80.185149,722060040290,"610,000",11173,2215,31730,699.7,21567.8,519.8,61241.3,58906.8,310.1,21,0,January,5,#VALUE!
25.9454375,-80.185097,722060040280,"749,000",8669,2818,23648,675.3,21579,384.4,61324.1,58987.7,308.4,6,0,June,5,#VALUE!
25.9455537,-80.185547,722060040240,"215,000",6640,1798,882,541.7,21723.8,495.8,61377.7,59095.6,163.6,47,0,January,4,#VALUE!
25.8841515,-80.207878,3021250180240,"130,000",5750,1112,0,10310.3,28549.7,5093.6,39330.2,39330.2,314.7,40,0,January,2,#VALUE!
25.8844466,-80.201737,621250151620,"200,000",6840,1131,1340,8488.6,26529.5,3298.2,39231,39231,2337.7,66,0,July,2,#VALUE!
25.8846916,-80.203373,3021250170070,"270,000",13500,2103,23508,8989.1,27030,3683.6,39352.6,39352.6,1776.1,61,0,June,2,#VALUE!
25.8849338,-80.199479,621250152560,"219,800",15070,1282,10080,7785.5,25674.2,2517.6,39374.6,39374.6,3015,35,0,March,2,#VALUE!
25.8858462,-80.196169,621250251360,"230,000",7588,1750,5296,6989.8,24656.4,1454.8,39656.2,39656.2,4175.2,61,0,May,2,#VALUE!
25.885987,-80.207176,621250180990,"300,000",13500,1671,2640,10326.6,28236.8,4561,39953.2,39953.2,547.4,66,0,July,4,#VALUE!
25.8859959,-80.201112,621250151850,"108,000",6840,1002,0,8511,26278.7,2828.3,39779,39779,2561.5,66,0,July,2,#VALUE!
25.8862456,-80.196051,621250251220,"338,000",7500,3333,0,7009.6,24608.1,1347.6,39799.1,39799.1,4221.4,61,0,October,2,#VALUE!
25.88639,-80.197892,621250251760,"226,800",7301,1982,1045,7578.3,25188.4,1835.2,39884.4,39884.4,3602.2,40,0,October,2,#VALUE!
25.8864179,-80.205767,621250171090,"259,800",13500,2332,2876,9960.3,27757.7,4073.6,40058.3,40058.3,1016.9,35,0,April,2,#VALUE!
25.8864221,-80.197148,621250251540,"236,400",7301,1806,0,7358.9,24946.2,1619,39885,39885,3849.3,40,0,June,2,#VALUE!
25.8867569,-80.197909,621250251740,"245,000",7301,1381,0,7633.6,25177,1772,40015.9,40015.9,3601.8,30,0,October,2,#VALUE!
25.8868699,-80.193925,622300480360,"405,000",9075,1979,18319,6443.9,23883.2,619.9,39993.1,39993.1,4925.5,26,0,October,4,#VALUE!
25.8868832,-80.193694,622300480370,"210,000",8775,2132,385,6377.8,23810.3,555.3,40003.9,40003.9,5004.1,56,0,October,2,#VALUE!
25.886944,-80.205849,621250171310,"145,000",9750,2037,757,10068.8,27775.3,4032.2,40246.5,40246.5,1010.8,63,0,April,2,#VALUE!
25.8869824,-80.195618,621250251040,"300,000",7500,2033,23066,6979.2,24433.6,1087.2,40060.9,40060.9,4373.1,48,0,December,2,#VALUE!
25.887231,-80.196089,621250250950,"165,000",7590,1746,948,7157.8,24578.9,1176.6,40151.8,40151.8,4224.2,61,0,May,2,#VALUE!
25.8873484,-80.205182,621250171250,"218,000",10125,1347,22097,9922.3,27542.8,3774.2,40370.3,40370.3,1237.5,63,0,July,2,#VALUE!
25.8878614,-80.200529,621250151250,"133,000",6840,879,0,8599,26014.7,2325.8,40443.6,40443.6,2786.3,66,0,December,2,#VALUE!
25.8879911,-80.192423,622300480010,"365,000",10200,1928,448,6121.3,23302.8,0,40404.7,40404.7,5410.3,21,0,September,4,#VALUE!
25.8888494,-80.197679,621250250390,"270,000",7500,1637,0,7869.6,25041,1330.4,40759.1,40759.1,3733,26,0,August,2,#VALUE!
25.8891516,-80.199506,621250150730,"252,000",7350,1748,20883,8473.7,25592.2,1775.3,40870.9,40870.9,3131,35,0,November,2,#VALUE!
25.8893953,-80.200483,621250150670,"175,000",8339,1396,2129,8787.7,25937.4,2066.9,40999.5,40999.5,2814.6,66,0,June,2,#VALUE!
25.8894063,-80.200281,621250150660,"72,000",6840,993,1173,8737.2,25881.5,2013.9,40998.6,40998.6,2891.9,66,0,April,1,#VALUE!
25.889791,-80.192769,622300280280,"250,000",11625,1664,1600,6445.3,23326,13.3,41077.2,41077.2,5283.2,63,0,January,2,#VALUE!
25.890153,-80.203695,621250190220,"127,000",9600,1335,371,9868,26971.5,2995.7,41344.8,41344.8,1773.2,63,0,March,1,#VALUE!
25.8901632,-80.20347,621250190230,"225,000",9600,1862,1939,9800.3,26896.5,2922.3,41342.2,41342.2,1846.1,35,0,December,2,#VALUE!
25.8903516,-80.200459,621250141210,"360,000",11799,1952,15730,8898.5,25881.2,1932.8,41352.2,41352.2,2813.5,15,0,December,4,#VALUE!
25.8904611,-80.196024,621250260700,"300,000",7957,1807,1434,7578.2,24430.5,555.8,41338.6,41338.6,4280.1,16,0,January,4,#VALUE!
25.8907391,-80.188923,622300250461,"190,000",8625,2158,3766,5469.5,22108.1,1300.3,41419.7,41093.6,6632.5,51,0,March,2,#VALUE!
25.8908104,-80.200583,621250140550,"180,000",8400,1056,0,9017.8,25939.9,1949.5,41500.1,41500.1,2810,40,0,November,2,#VALUE!
25.8908466,-80.208122,621250182690,"108,000",10125,1181,88,10087.9,28406.1,4375,41740.9,41740.9,327.1,63,0,February,1,#VALUE!
25.8908683,-80.201715,621250140740,"210,000",6060,1359,2133,9365.3,26287.5,2290.1,41584.8,41584.8,2416.1,40,0,September,2,#VALUE!
25.8910336,-80.201724,621250140730,"206,900",6060,1356,0,9390.5,26286.2,2279.2,41643.8,41643.8,2415.5,30,0,May,2,#VALUE!
25.8910371,-80.20365,621250190060,"178,000",8118,860,770,9981.7,26937.8,2917.2,41663.6,41663.6,1803.3,40,0,December,2,#VALUE!
25.8912445,-80.196856,621250260560,"290,000",7957,1877,1688,7941,24684.1,717.2,41631.7,41631.7,4017.7,30,0,July,4,#VALUE!
25.8912516,-80.192158,622300270220,"445,000",8625,1621,40830,6524.6,23157.7,474.5,41593.9,41593.9,5577.6,17,0,August,4,#VALUE!
25.8913826,-80.207993,621250050150,"140,000",7320,954,0,9973.8,28359.1,4316.7,41935.8,41935.8,386.4,30,0,September,2,#VALUE!
25.8915017,-80.19147,622300270030,"325,000",16500,1807,11796,6330.1,22925.4,693.8,41633.3,41633.3,5808,56,0,January,4,#VALUE!
25.8916639,-80.196553,621250260410,"240,000",9042,1758,3742,7907.8,24576.6,579.2,41778,41778,4126.1,35,0,March,2,#VALUE!
25.8917447,-80.194848,621250261060,"420,000",33946,2048,22594,7321.8,23975.1,7.5,41688.1,41688.1,4623.5,53,0,March,2,#VALUE!
25.8920167,-80.197704,621250261180,"320,000",8018,2145,2140,8310,24957.3,924.3,41905.7,41905.7,3763.2,25,0,November,2,#VALUE!
25.8921163,-80.200278,621250141010,"141,000",8400,1212,4905,9110.6,25811.5,1766.6,41968.3,41968.3,2932.8,66,0,April,2,#VALUE!
25.8925237,-80.189444,622300240450,"185,000",7125,991,5194,5888.4,22243.5,1488.7,42079.2,41762.6,6494.1,68,0,November,2,#VALUE!
25.8925777,-80.194164,622300260940,"620,000",16650,2085,33953,7252.9,23705.9,0,42093.8,42093.8,4852.9,16,0,July,5,#VALUE!
25.8926225,-80.187923,622300240510,"230,000",8625,1475,1450,5429.9,21736.1,1930.6,42118.7,41552.1,6989.8,63,0,January,4,#VALUE!
25.8928085,-80.205134,621250161410,"215,000",8956,3019,4761,10207.5,27386.2,3338.6,42351.4,42351.4,1345,66,0,March,2,#VALUE!
25.8928872,-80.203493,621250160030,"157,000",7920,1201,0,10195.4,26849.4,2802.2,42329.5,42329.5,1887.6,40,0,April,2,#VALUE!
25.8930592,-80.195973,621250261310,"280,000",7300,1806,3578,7939.1,24373,324.3,42270.5,42270.5,4355.5,35,0,December,2,#VALUE!
25.8930871,-80.192018,622300260860,"324,000",8625,1460,0,6749.4,23073.1,789,42257.3,42257.3,5656.4,26,0,December,4,#VALUE!
25.8931852,-80.208439,621250230330,"170,000",7920,1247,728,9378.1,28470.6,4421.6,42602.2,42602.2,270.1,35,0,November,2,#VALUE!
25.8932293,-80.207349,621250230390,"187,500",7920,1144,0,9603,28110,4061.1,42578,42578,626.5,35,0,December,2,#VALUE!
25.8933646,-80.204072,621250160350,"220,000",7920,1423,763,10300.5,27034.7,2986.7,42518.9,42518.9,1708.6,35,0,January,2,#VALUE!
25.89345,-80.196218,621250261910,"310,000",7300,1885,1530,8062.7,24441.3,395.5,42411.2,42411.2,4276.8,21,0,November,4,#VALUE!
25.8935311,-80.201621,3021250241200,"350,000",11645,2222,15384,9692.2,26187.1,2139.2,42534.8,42534.8,2476.2,65,0,September,2,#VALUE!
25.8936015,-80.188206,622300240050,"317,000",9375,1514,1789,5646.7,21805.3,2011.5,42462,41902.6,6908.6,21,0,June,4,#VALUE!
25.8936674,-80.197356,621250261810,"293,000",7300,1862,3353,8441,24812.5,767.4,42505.4,42505.4,3908,35,0,May,2,#VALUE!
25.8944902,-80.201233,3021250241070,"202,200",12750,1458,16332,9700.1,26038,1990.1,42870.2,42870.2,2611.1,65,0,August,2,#VALUE!
25.8948017,-80.201251,3021250241060,"400,000",20550,3126,16416,9739.9,26039.2,1990.1,42963.5,42963.5,2611,17,0,August,2,#VALUE!
25.8951054,-80.196084,621250262190,"295,000",7500,1764,2768,8257.6,24378.2,330,43012.8,43012.8,4351.8,30,0,March,4,#VALUE!
25.8951247,-80.195637,621250262170,"295,000",8497,2002,4669,8120,24225.7,177.7,43016.7,43016.7,4494.4,30,0,August,4,#VALUE!
25.8952672,-80.193067,622300260080,"286,000",11250,1585,1176,7337.7,23349,441.8,43071.5,43071.5,5310,66,0,January,4,#VALUE!
25.8953703,-80.199682,3021250240320,"151,000",15616,1900,0,9364.1,25535.7,1490.2,43151.4,43151.4,3149.5,66,0,April,1,#VALUE!
25.8953996,-80.190375,622300230130,"397,000",11250,1864,4903,6550,22463,1323.8,43122.4,42820.1,6191.8,16,0,February,4,#VALUE!
25.8955374,-80.204887,621250160700,"170,000",8142,1417,2260,9545,27276.1,3228.3,43325.8,43325.8,1473.7,56,0,August,2,#VALUE!
25.8956047,-80.203633,621250160630,"218,000",7740,1378,9726,9795.7,26860.1,2812.1,43313,43313,1884.9,30,0,July,2,#VALUE!
25.8958038,-80.190523,622300350190,"170,000",5000,1082,1683,6690.9,22555.9,1325.3,43258.3,42979.5,6198.1,51,0,February,2,#VALUE!
25.8958107,-80.190227,622300350170,"169,500",5000,943,0,6602.6,22458.2,1424,43262.6,42938.5,6297.2,79,0,February,2,#VALUE!
25.8958567,-80.189011,622300350120,"193,000",5000,1167,1040,6241.1,22058.7,1824.6,43289,42772.6,6697.8,70,0,October,2,#VALUE!
25.8963887,-80.196352,621250270580,"291,000",7400,1571,957,8518.8,24458.9,409.4,43481.4,43481.4,4284.4,25,0,September,2,#VALUE!
25.8965382,-80.200742,3021250240830,"320,000",11730,1611,1346,9845.7,25864.4,1812.6,43603.6,43603.6,2813.8,35,0,September,4,#VALUE!
25.8966577,-80.19637,621250270430,"221,500",7400,1917,22216,8562.5,24459.2,408.2,43581.1,43581.1,4282.5,59,0,January,2,#VALUE!
25.8967023,-80.190311,622300020630,"182,500",10725,1272,0,6732.9,22467.2,1379.8,43563.6,43214.5,6271.1,48,0,April,2,#VALUE!
25.8968869,-80.206601,621250080330,"92,500",7920,1071,893,8793.5,27815.5,3760.9,43869.3,43869.3,931.6,66,0,January,1,#VALUE!
25.8970184,-80.20353,621250161190,"198,000",7920,1153,7339,9446.5,26804.3,2750,43827.1,43827.1,1940.6,40,0,July,2,#VALUE!
25.8970588,-80.196617,621250270790,"300,000",7400,2491,1051,8693.4,24530.1,477.3,43726.4,43726.4,4206.7,59,0,July,2,#VALUE!
25.8971847,-80.201803,3021250241330,"250,000",11730,1746,155,9780.4,26196,2141.6,43865.9,43865.9,2472.7,40,0,September,2,#VALUE!
25.8973603,-80.204635,621250161080,"138,000",7920,1037,5148,9110.2,27160.3,3106.4,43983.1,43983.1,1584.3,36,0,May,2,#VALUE!
25.89749,-80.200356,3021250240500,"239,000",12750,2007,0,9854.6,25706.4,1652,43945.7,43945.7,2945.1,60,0,June,4,#VALUE!
25.8975335,-80.199367,3021250240050,"174,000",12750,1392,0,9557.7,25378.1,1323.7,43943.3,43943.3,3267.9,66,0,February,1,#VALUE!
25.8977187,-80.198718,621250271000,"182,500",7500,1951,262,9416,25191.8,1138.2,44004.8,44004.8,3514,30,0,January,2,#VALUE!
25.8977187,-80.198718,621250271000,"334,900",7500,1951,262,9416,25191.8,1138.2,44004.8,44004.8,3514,30,0,July,2,#VALUE!
25.8977223,-80.195259,621250270290,"395,000",10296,2058,38498,8365,24039.6,0,43967.5,43967.5,4629.9,35,0,April,4,#VALUE!
25.8979553,-80.190506,622300020350,"195,000",10350,1743,7810,6954.5,22471.2,1306.2,44049.9,43667.1,6195.3,69,0,May,2,#VALUE!
25.8981374,-80.207697,621250070170,"250,000",8320,1953,25045,8212.3,28147.6,4097.8,44360.7,44360.7,587.6,64,0,May,2,#VALUE!
25.8981981,-80.206115,621250100060,"169,000",7620,1272,0,8553,27632.7,3583.4,44327.8,44327.8,1113.7,35,0,August,2,#VALUE!
25.8983281,-80.198771,621250271350,"295,000",8000,1996,35950,9524.8,25206.3,1156.8,44217.3,44217.3,3514.6,36,0,November,4,#VALUE!
25.8986778,-80.18841,622300020060,"340,000",10275,1522,6927,6434.5,21800.8,2033.5,44298.3,43581.2,6927.2,29,0,November,4,#VALUE!
25.8987269,-80.196293,621250271230,"230,000",9000,1796,1172,8835.1,24383.4,334.6,44329.8,44329.8,4333.2,35,0,May,2,#VALUE!
25.8987675,-80.204899,621240010230,"220,000",6500,961,2618,8680.4,27219.9,3169.2,44509,44509,1520.1,21,0,December,2,#VALUE!
25.8987903,-80.20446,621240010210,"86,200",6500,920,1182,8768.5,27069.7,3019,44504.1,44504.1,1658.8,48,0,January,1,#VALUE!
25.8988872,-80.208489,621240020260,"219,000",6500,1139,5483,7841,28391.9,4339.7,44672.6,44672.6,336.1,26,0,June,2,#VALUE!
25.899017,-80.202232,3021240110300,"312,000",18800,2117,4599,9171.6,26324.1,2272.1,44493.7,44493.7,2382.4,36,0,September,4,#VALUE!
25.8993848,-80.206114,621240010570,"130,000",6500,995,806,8246.8,27612.6,3564.6,44770.8,44770.8,1130.8,56,0,August,2,#VALUE!
25.8999275,-80.198763,3021240090220,"201,000",18597,1237,0,9706.7,25139,1093.4,44791.3,44791.3,3505.7,70,0,April,4,#VALUE!
25.9003812,-80.208363,621240021720,"169,000",6500,1201,1132,7480.6,28344,4127,45214.2,45214.2,428.8,67,0,April,2,#VALUE!
25.9004635,-80.207908,621240021700,"235,000",8414,1185,26548,7545.8,28161.9,3967.2,45206.3,45206.3,540.2,67,0,October,2,#VALUE!
25.9005174,-80.195485,3021240090840,"385,000",13875,1544,1310,8798.9,24044.9,0,44985.5,44985.5,4586.6,21,0,October,2,#VALUE!
25.900759,-80.203564,621240011510,"85,000",7150,1007,2147,8450.8,26743.5,2677.2,45214.2,45214.2,1995,66,0,June,1,#VALUE!
25.9010357,-80.202705,3021240110190,"360,000",25194,2335,34353,8496.2,26362.6,2286.5,45278.3,45278.3,2185.2,65,0,February,4,#VALUE!
25.9012461,-80.197806,3021240120430,"335,000",10160,1672,4859,9593.3,24836.6,764.2,45270.7,45270.7,3884.1,21,0,March,4,#VALUE!
